Customer_ID,Peak_calls_Sum,Peak_mins_Sum,OffPeak_calls_Sum,OffPeak_mins_Sum,Weekend_calls_Sum,Weekend_mins_Sum,International_mins_Sum,AvePeak,AveOffPeak,AveWeekend,National_calls,National mins,AveNational,All_calls_mins,Gender,Age,Region,Dropped_Calls,tariff,Handset,L_O_S
"K334640",73,356.400000,31,55.199998,4,9.500001,106.842200,4.882192,1.780645,2.375000,108,421.099999,3.899074,527.942199,"M",25,"South-East",1,"CAT 50","S50",54.308008
"K334650",64,196.199999,38,87.300001,4,8.400000,11.823723,3.065625,2.297368,2.100000,106,291.900000,2.753774,303.723723,"F",39,"South-West",9,"CAT 50","BS110",54.899384
"K334660",23,265.200001,16,111.000000,6,22.000000,38.511095,11.530435,6.937500,3.666667,45,398.200001,8.848889,436.711096,"M",22,"West",1,"CAT 50","S50",26.151951
"K334670",25,125.400000,21,43.200000,1,22.200000,28.285473,5.016000,2.057143,22.200000,47,190.800000,4.059574,219.085473,"M",12,"South-East",0,"CAT 50","BS110",54.505133
"K334680",20,117.000000,25,45.299999,9,43.000000,13.222292,5.850000,1.812000,4.777778,54,205.299999,3.801852,218.522291,"M",19,"South-West",0,"CAT 50","S50",35.613963
"K334700",12,210.599999,24,69.599999,7,42.599999,2.392705,17.550000,2.900000,6.085714,43,322.799997,7.506977,325.192702,"F",18,"North-West",1,"CAT 50","WC95",46.291581
"K334710",77,243.599999,62,99.900000,21,43.199999,105.941911,3.163636,1.611290,2.057143,160,386.699998,2.416875,492.641909,"F",26,"Central",0,"CAT 50","WC95",22.275154
"K334730",61,193.200001,32,115.500000,19,40.000000,66.822375,3.167213,3.609375,2.105263,112,348.700001,3.113393,415.522376,"F",43,"North-East",2,"CAT 50","BS110",11.071869
"K334750",49,280.800000,17,42.900000,0,0.000000,45.389182,5.730612,2.523529,0.000000,66,323.700000,4.904545,369.089182,"M",34,"North",2,"CAT 50","S50",38.275154
"K334770",33,126.600000,42,64.200001,0,0.000000,22.469396,3.836364,1.528571,0.000000,75,190.800001,2.544000,213.269397,"M",26,"South",0,"CAT 50","S50",31.572895
"K334780",37,211.200000,15,39.000000,1,44.400000,66.379538,5.708108,2.600000,44.400000,53,294.600000,5.558491,360.979538,"M",44,"North-East",0,"CAT 50","S50",33.478439
"K334790",49,279.600000,49,101.700001,4,47.400000,19.312105,5.706122,2.075510,11.850000,102,428.700001,4.202941,448.012106,"F",31,"North",1,"CAT 50","WC95",31.080082
"K334810",24,289.200000,24,78.300001,16,37.200000,64.246545,12.050000,3.262500,2.325000,64,404.700001,6.323438,468.946546,"F",21,"North-West",7,"CAT 50","WC95",47.770021
"K334820",29,345.600001,26,51.300000,6,18.600001,41.648739,11.917241,1.973077,3.100000,61,415.500002,6.811475,457.148741,"M",36,"East",9,"CAT 50","S50",31.934292
"K334850",51,197.400000,2,123.600000,13,35.000000,16.176955,3.870588,61.800000,2.692308,66,356.000000,5.393939,372.176955,"F",16,"South",1,"CAT 50","WC95",38.373717
"K334860",24,289.200000,103,156.599999,25,40.000000,113.712629,12.050000,1.520388,1.600000,152,485.799999,3.196053,599.512628,"M",60,"South-East",1,"CAT 50","S50",30.061602
"K334870",27,97.800001,5,80.400000,7,15.600000,58.961286,3.622222,16.080000,2.228571,39,193.800001,4.969231,252.761287,"M",29,"North-East",3,"CAT 50","BS110",13.404517
"K334880",101,321.000000,74,115.500000,7,26.400000,36.903690,3.178218,1.560811,3.771429,182,462.900000,2.543407,499.803690,"M",29,"Central",0,"CAT 50","S50",56.147844
"K334900",64,296.400001,25,83.400001,6,22.200000,30.299614,4.631250,3.336000,3.700000,95,402.000002,4.231579,432.299616,"M",36,"North-West",11,"CAT 50","BS110",56.082136
"K334930",41,227.399999,85,212.700001,1,13.200000,14.805068,5.546341,2.502353,13.200000,127,453.300000,3.569291,468.105068,"F",19,"Central",10,"CAT 50","WC95",50.595483
"K334940",110,358.800000,44,69.900000,19,39.600000,13.488618,3.261818,1.588636,2.084211,173,468.300000,2.706936,481.788618,"M",42,"North-East",0,"CAT 50","S50",26.710472
"K334960",43,232.200001,89,135.300000,1,23.400000,47.032905,5.400000,1.520225,23.400000,133,390.900001,2.939098,437.932906,"F",17,"North-East",2,"CAT 50","WC95",33.084189
"K334970",61,287.400000,39,92.700000,7,30.500000,126.173005,4.711475,2.376923,4.357143,107,410.600000,3.837383,536.773005,"F",56,"South-East",0,"CAT 50","WC95",20.665298
"K334980",92,336.600000,1,41.100000,15,36.600000,120.600666,3.658696,41.100000,2.440000,108,414.300000,3.836111,534.900666,"M",16,"Central",2,"CAT 50","S50",18.332649
"K334990",59,288.000000,85,133.800000,17,27.000000,135.891193,4.881356,1.574118,1.588235,161,448.800000,2.787578,584.691193,"F",37,"South",0,"CAT 50","WC95",34.102669
"K335000",100,328.200000,27,49.500000,25,43.200000,6.786532,3.282000,1.833333,1.728000,152,420.900000,2.769079,427.686532,"M",22,"North-West",2,"CAT 50","BS110",11.630390
"K335010",7,92.400000,28,54.000000,12,33.000000,52.495319,13.200000,1.928571,2.750000,47,179.400000,3.817021,231.895319,"F",18,"North-East",0,"CAT 50","WC95",53.946612
"K335020",81,240.000000,84,197.700000,13,34.000000,92.051338,2.962963,2.353571,2.615385,178,471.700000,2.650000,563.751338,"M",43,"South",1,"CAT 50","S50",26.809035
"K335030",51,250.800000,112,202.500000,0,0.000000,160.037525,4.917647,1.808036,0.000000,163,453.300000,2.780982,613.337525,"F",18,"South",0,"CAT 50","WC95",54.800821
"K335040",39,179.400001,1,4.500000,2,38.500000,2.963278,4.600000,4.500000,19.250000,42,222.400001,5.295238,225.363279,"M",43,"West",0,"CAT 50","S50",46.061602
"K335060",6,105.000000,10,46.200000,8,33.500000,0.301343,17.500000,4.620000,4.187500,24,184.700000,7.695833,185.001343,"M",26,"South-West",10,"CAT 50","S50",26.381930
"K335070",77,223.200000,35,137.100001,5,18.000000,56.637920,2.898701,3.917143,3.600000,117,378.300001,3.233333,434.937921,"F",35,"South",0,"CAT 50","WC95",35.548255
"K335090",5,171.600001,28,46.500001,2,16.200000,60.010888,34.320000,1.660714,8.100000,35,234.300002,6.694286,294.310890,"M",47,"North-East",1,"CAT 50","S50",23.655031
"K335100",65,189.000000,53,87.900000,0,0.000000,50.070926,2.907692,1.658491,0.000000,118,276.900000,2.346610,326.970926,"M",19,"North-East",1,"CAT 50","S50",45.470226
"K335120",60,192.600000,29,144.300001,12,24.500000,94.744991,3.210000,4.975862,2.041667,101,361.400001,3.578218,456.144992,"F",25,"Central",1,"CAT 50","WC95",11.663244
"K335130",30,159.000000,39,67.800001,11,19.000000,33.579899,5.300000,1.738462,1.727273,80,245.800001,3.072500,279.379900,"M",31,"North",0,"CAT 50","BS110",41.724846
"K335140",16,216.000000,16,28.800000,14,23.400000,30.935368,13.500000,1.800000,1.671429,46,268.200000,5.830435,299.135368,"M",32,"North-West",0,"CAT 50","S50",14.028747
"K335170",104,331.200000,36,79.200000,21,33.599999,22.930197,3.184615,2.200000,1.600000,161,443.999999,2.757764,466.930196,"M",24,"West",6,"CAT 50","S50",40.377823
"K335190",55,256.199999,34,100.500001,0,0.000000,79.129705,4.658182,2.955882,0.000000,89,356.700000,4.007865,435.829705,"F",40,"South-West",0,"CAT 50","WC95",35.548255
"K335200",50,161.400001,47,82.500000,3,10.800000,6.376866,3.228000,1.755319,3.600000,100,254.700001,2.547000,261.076867,"F",25,"South-East",2,"CAT 50","BS110",16.262834
"K335210",65,232.200000,39,69.900000,4,40.000000,39.631626,3.572308,1.792308,10.000000,108,342.100000,3.167593,381.731626,"M",23,"Central",2,"CAT 50","S50",43.170431
"K335220",10,136.199999,18,27.899999,15,39.000000,30.996628,13.620000,1.550000,2.600000,43,203.099998,4.723256,234.096626,"M",28,"East",1,"CAT 50","S50",40.969199
"K335240",42,202.199999,44,80.699999,9,17.000000,89.374358,4.814286,1.834091,1.888889,95,299.899998,3.156842,389.274356,"M",21,"East",1,"CAT 50","S50",16.032854
"K335270",18,264.000000,11,33.300000,28,44.400000,23.958313,14.666667,3.027273,1.585714,57,341.700000,5.994737,365.658313,"F",20,"North-East",1,"CAT 50","WC95",55.819302
"K335290",73,222.000000,107,196.199999,1,5.400000,96.819625,3.041096,1.833645,5.400000,181,423.599999,2.340331,520.419624,"F",23,"North-East",2,"CAT 50","BS110",23.983573
"K335300",39,198.600000,10,22.800000,0,0.000000,26.926897,5.092308,2.280000,0.000000,49,221.400000,4.518367,248.326897,"M",19,"South-East",2,"CAT 50","BS110",35.121150
"K335310",10,217.200000,15,31.500000,5,26.400000,28.104552,21.720000,2.100000,5.280000,30,275.100000,9.170000,303.204552,"M",53,"Central",11,"CAT 50","BS110",47.507187
"K335320",70,254.400000,42,68.700000,11,30.000000,77.868103,3.634286,1.635714,2.727273,123,353.100000,2.870732,430.968103,"F",25,"Central",1,"CAT 50","WC95",24.180698
"K335330",16,246.000000,33,130.800000,29,47.399999,100.750344,15.375000,3.963636,1.634483,78,424.199999,5.438462,524.950343,"M",20,"North-West",1,"CAT 50","S50",29.305955
"K335340",54,197.399999,44,73.800000,0,0.000000,57.397733,3.655556,1.677273,0.000000,98,271.199999,2.767347,328.597732,"M",16,"East",1,"CAT 50","BS110",36.008214
"K335350",72,219.000000,64,101.100000,2,10.800000,88.708607,3.041667,1.579687,5.400000,138,330.900000,2.397826,419.608607,"F",17,"South",2,"CAT 50","BS110",31.310062
"K335370",21,314.400000,14,115.500001,11,23.400000,0.451958,14.971429,8.250000,2.127273,46,453.300001,9.854348,453.751959,"F",25,"South-East",1,"CAT 50","WC95",48.492813
"K335390",10,157.800000,1,49.500000,15,23.499999,13.567591,15.780000,49.500000,1.566667,26,230.799999,8.876923,244.367590,"F",52,"North-West",2,"CAT 50","BS110",55.589322
"K335400",61,195.000000,17,36.900000,1,6.000000,50.800570,3.196721,2.170588,6.000000,79,237.900000,3.011392,288.700570,"F",26,"East",0,"CAT 50","WC95",21.946612
"K335410",60,291.000000,19,139.200000,21,49.000000,61.392562,4.850000,7.326316,2.333333,100,479.200000,4.792000,540.592562,"F",28,"Central",1,"CAT 50","BS110",54.932238
"K335460",21,318.600000,31,85.200000,3,6.000000,74.284396,15.171429,2.748387,2.000000,55,409.800000,7.450909,484.084396,"M",15,"North-East",3,"CAT 50","S50",16.525667
"K335490",16,273.600000,13,76.499999,29,46.200000,96.055638,17.100000,5.884615,1.593103,58,396.299999,6.832759,492.355637,"F",17,"East",2,"CAT 50","BS110",48.361396
"K335500",24,120.599999,4,18.900000,24,45.000000,34.189398,5.025000,4.725000,1.875000,52,184.499999,3.548077,218.689397,"M",25,"East",1,"CAT 50","S50",48.197125
"K335510",11,168.000000,38,105.900001,0,0.000000,73.791391,15.272727,2.786842,0.000000,49,273.900001,5.589796,347.691392,"M",22,"North",0,"CAT 50","S50",39.589322
"K335520",81,385.200000,14,33.600000,3,17.400000,50.238547,4.755556,2.400000,5.800000,98,436.200000,4.451020,486.438547,"M",32,"North",0,"CAT 50","S50",40.114990
"K335530",67,319.800000,3,50.400000,13,30.000000,43.307266,4.773134,16.800000,2.307692,83,400.200000,4.821687,443.507266,"M",12,"South",2,"CAT 50","S50",22.242300
"K335550",86,255.000000,74,115.500001,9,19.000000,27.702111,2.965116,1.560811,2.111111,169,389.500001,2.304734,417.202112,"F",61,"East",2,"CAT 50","WC95",54.209446
"K335560",8,130.200000,32,57.600000,4,13.500002,7.310494,16.275000,1.800000,3.375001,44,201.300002,4.575000,208.610496,"M",23,"East",8,"CAT 50","S50",21.486653
"K335580",32,159.000000,23,45.299999,9,16.200001,12.775581,4.968750,1.969565,1.800000,64,220.500000,3.445313,233.275581,"F",53,"North-East",1,"CAT 50","WC95",27.531828
"K335590",59,279.000000,64,105.300000,1,4.200000,55.187582,4.728814,1.645313,4.200000,124,388.500000,3.133065,443.687582,"F",21,"North",6,"CAT 50","BS110",29.930185
"K335600",5,145.800001,21,55.800001,10,19.800001,38.694966,29.160000,2.657143,1.980000,36,221.400003,6.150000,260.094969,"F",28,"Central",1,"CAT 50","WC95",22.242300
"K335610",16,208.200000,6,25.200000,18,48.000000,67.925548,13.012500,4.200000,2.666667,40,281.400000,7.035000,349.325548,"M",32,"South",0,"CAT 50","BS110",51.285421
"K335640",61,312.600000,24,51.000000,8,46.799999,100.552172,5.124590,2.125000,5.850000,93,410.399999,4.412903,510.952171,"F",14,"East",1,"CAT 50","WC95",32.032854
"K335650",24,120.599999,4,18.900000,24,45.000000,34.189434,5.025000,4.725000,1.875000,52,184.499999,3.548077,218.689433,"M",44,"South-East",0,"CAT 50","S50",44.188912
"K335670",23,260.400000,50,203.100000,13,25.500000,112.087695,11.321739,4.062000,1.961538,86,489.000000,5.686047,601.087695,"F",24,"South-East",0,"CAT 50","CAS30",22.340862
"K335680",120,381.000000,25,41.699999,9,37.800001,121.156337,3.175000,1.668000,4.200000,154,460.500000,2.990260,581.656337,"F",36,"East",0,"CAT 50","WC95",54.373717
"K335700",45,243.600001,16,195.000000,14,32.399999,55.939999,5.413333,12.187500,2.314286,75,471.000000,6.280000,526.939999,"M",32,"West",2,"CAT 50","S50",33.675565
"K335710",55,294.600000,38,113.700001,27,48.000000,7.545723,5.356364,2.992105,1.777778,120,456.300001,3.802500,463.845724,"F",19,"South",5,"CAT 50","WC95",30.225873
"K335720",27,162.000000,59,139.199999,3,7.000000,61.681010,6.000000,2.359322,2.333333,89,308.199999,3.462921,369.881009,"F",37,"East",0,"CAT 50","WC95",41.166324
"K335730",75,238.200000,19,224.100000,4,9.600000,0.727140,3.176000,11.794737,2.400000,98,471.900000,4.815306,472.627140,"F",68,"North",2,"CAT 50","WC95",12.353183
"K335740",26,142.200000,16,37.200000,2,19.000000,62.828564,5.469231,2.325000,9.500000,44,198.400000,4.509091,261.228564,"M",12,"Central",1,"CAT 50","S50",44.616016
"K335770",41,147.599999,33,126.599999,7,19.200000,58.893319,3.600000,3.836364,2.742857,81,293.399998,3.622222,352.293317,"F",37,"East",8,"CAT 50","BS110",9.790554
"K335790",55,301.800001,2,14.100000,10,35.400000,34.371513,5.487273,7.050000,3.540000,67,351.300001,5.243284,385.671514,"F",38,"East",1,"CAT 50","WC95",40.640657
"K335830",44,246.000000,55,106.500000,6,13.500000,100.097811,5.590909,1.936364,2.250000,105,366.000000,3.485714,466.097811,"M",26,"East",0,"CAT 50","CAS30",15.540041
"K335840",17,199.199999,38,149.700000,0,0.000000,72.433599,11.717647,3.939474,0.000000,55,348.899999,6.343636,421.333598,"M",30,"South-West",10,"CAT 50","BS110",17.412731
"K335870",85,326.400000,5,77.699999,13,27.600000,17.095163,3.840000,15.540000,2.123077,103,431.699999,4.191262,448.795162,"M",29,"South-West",11,"CAT 50","BS110",31.901437
"K335880",59,226.800000,28,47.100000,7,30.599999,81.045409,3.844068,1.682143,4.371428,94,304.499999,3.239362,385.545408,"M",20,"South-East",2,"CAT 50","BS110",26.381930
"K335910",65,251.400000,56,136.800001,26,39.600000,126.318443,3.867692,2.442857,1.523077,147,427.800001,2.910204,554.118444,"F",19,"East",0,"CAT 50","WC95",51.581109
"K335920",95,301.200000,3,68.400000,8,21.000000,99.481232,3.170526,22.800000,2.625000,106,390.600000,3.684906,490.081232,"F",24,"Central",2,"CAT 50","WC95",46.685832
"K335930",61,349.200000,29,49.800000,0,0.000000,15.143764,5.724590,1.717241,0.000000,90,399.000000,4.433333,414.143764,"F",15,"North",7,"CAT 50","WC95",36.763860
"K335940",61,200.400001,6,33.299999,3,15.600000,28.946146,3.285246,5.550000,5.200000,70,249.300000,3.561429,278.246146,"F",35,"Central",0,"CAT 50","WC95",51.613963
"K335950",93,324.599999,23,74.400001,10,31.500000,126.829784,3.490323,3.234783,3.150000,126,430.500000,3.416667,557.329784,"F",38,"South-East",6,"CAT 50","WC95",16.558522
"K335960",88,340.200000,10,99.300000,12,34.200000,155.104321,3.865909,9.930000,2.850000,110,473.700000,4.306364,628.804321,"F",33,"South",0,"CAT 50","BS110",22.800821
"K336000",44,256.800000,8,22.200000,1,4.500000,47.053023,5.836364,2.775000,4.500000,53,283.500000,5.349057,330.553023,"M",61,"North-West",0,"CAT 50","BS110",25.363450
"K336010",61,195.600000,33,57.300000,4,10.200000,66.030738,3.206557,1.736364,2.550000,98,263.100000,2.684694,329.130738,"F",22,"South-West",0,"CAT 50","WC95",18.201232
"K336030",78,301.800001,53,164.400000,0,0.000000,123.648480,3.869231,3.101887,0.000000,131,466.200001,3.558779,589.848481,"M",47,"Central",1,"CAT 50","S50",51.843943
"K336040",2,112.800000,24,42.000000,15,26.400000,13.155608,56.400000,1.750000,1.760000,41,181.200000,4.419512,194.355608,"F",48,"Central",8,"CAT 50","BS110",23.490760
"K336050",6,288.600000,50,94.199999,23,43.000000,123.643914,48.100000,1.884000,1.869565,79,425.799999,5.389873,549.443913,"M",18,"East",2,"CAT 50","S50",30.652977
"K336060",4,234.600000,67,141.000000,9,26.400000,10.384632,58.650000,2.104478,2.933333,80,402.000000,5.025000,412.384632,"M",45,"North",11,"CAT 50","S50",42.250513
"K336070",2,171.600000,20,70.500000,13,20.400000,39.435564,85.800000,3.525000,1.569231,35,262.500000,7.500000,301.935564,"M",56,"East",9,"CAT 50","BS110",24.574949
"K336080",2,112.800000,24,42.000000,15,26.400001,13.155580,56.400000,1.750000,1.760000,41,181.200001,4.419512,194.355581,"M",31,"North-West",3,"CAT 50","S50",22.472279
"K336090",6,280.199999,112,171.599999,9,36.599999,142.849877,46.700000,1.532143,4.066667,127,488.399997,3.845669,631.249874,"M",14,"North-West",8,"CAT 50","BS110",14.160164
"K336100",1,243.600000,102,161.399999,6,42.600001,108.773891,243.600000,1.582353,7.100000,109,447.600000,4.106422,556.373891,"M",17,"South-East",2,"CAT 50","CAS30",35.613963
"K336120",3,163.800000,26,112.800000,5,8.400000,81.745252,54.600000,4.338462,1.680000,34,285.000000,8.382353,366.745252,"F",34,"South-West",1,"CAT 50","WC95",18.201232
"K336140",172,357.000000,27,161.400000,32,52.000000,124.369850,2.075581,5.977778,1.625000,231,570.400000,2.469264,694.769850,"M",19,"North",9,"CAT 100","S50",54.965092
"K336150",237,411.000000,48,99.300000,36,89.000000,141.221462,1.734177,2.068750,2.472222,321,599.300000,1.866978,740.521462,"F",21,"North-West",0,"CAT 100","BS110",49.577002
"K336180",413,624.000000,60,107.400000,16,57.600000,61.216848,1.510896,1.790000,3.600000,489,789.000000,1.613497,850.216848,"M",13,"South-East",0,"CAT 100","BS110",41.527721
"K336200",299,460.800001,22,41.400000,37,66.499999,117.613081,1.541137,1.881818,1.797297,358,568.700000,1.588547,686.313081,"M",12,"South-West",1,"CAT 100","BS110",36.238193
"K336210",193,332.400001,26,134.100000,61,103.200000,135.801268,1.722280,5.157692,1.691803,280,569.700001,2.034643,705.501269,"M",20,"South-East",1,"CAT 100","BS110",22.965092
"K336260",204,417.000000,25,190.799999,12,66.000000,164.931442,2.044118,7.632000,5.500000,241,673.799999,2.795851,838.731441,"M",29,"North-East",1,"CAT 100","S50",34.529774
"K336270",344,543.000000,0,0.000000,24,79.000000,115.320876,1.578488,0.000000,3.291667,368,622.000000,1.690217,737.320876,"F",38,"West",2,"CAT 100","WC95",16.821355
"K336290",329,505.799999,23,78.000000,21,100.000000,34.763677,1.537386,3.391304,4.761905,373,683.799999,1.833244,718.563676,"F",31,"East",2,"CAT 100","BS110",38.078029
"K336310",185,379.200000,4,54.900000,20,90.600001,92.982634,2.049730,13.725000,4.530000,209,524.700001,2.510526,617.682635,"F",52,"West",0,"CAT 100","BS110",29.667351
"K336320",442,678.600000,68,132.300001,30,68.500001,67.451350,1.535294,1.945588,2.283333,540,879.400002,1.628519,946.851352,"F",29,"South-East",2,"CAT 100","WC95",49.544148
"K336330",197,403.200000,4,59.700000,1,58.200000,6.056254,2.046701,14.925000,58.200000,202,521.100000,2.579703,527.156254,"F",62,"South-East",2,"CAT 100","WC95",9.921971
"K336340",198,406.200000,29,168.600001,17,60.000000,4.948285,2.051515,5.813793,3.529412,244,634.800001,2.601639,639.748286,"F",16,"South-East",4,"CAT 100","CAS30",50.628337
"K336350",253,436.800000,38,126.599999,29,139.499999,79.695257,1.726482,3.331579,4.810345,320,702.899998,2.196562,782.595255,"M",47,"North-East",2,"CAT 100","BS110",24.903491
"K336370",484,743.400001,0,0.000000,46,99.500000,102.677275,1.535950,0.000000,2.163043,530,842.900001,1.590377,945.577276,"M",27,"South-East",0,"CAT 100","BS110",54.275154
"K336380",431,742.199999,35,57.000000,33,58.800001,34.935607,1.722042,1.628571,1.781818,499,858.000000,1.719439,892.935607,"M",31,"South",1,"CAT 100","BS110",34.464066
"K336390",247,426.000000,149,267.300000,47,77.000000,127.468121,1.724696,1.793960,1.638298,443,770.300000,1.738826,897.768121,"M",29,"North",0,"CAT 100","S50",51.252567
